accx,accy,accz,dpsx,dpsy,dpsz,roll,pitch,rpm,vel,temp_motor,soc,temp_cvt,volt,current,flags,latitude,longitude,timestamp
-0.67,-0.29,-2.04,2.44,-1.5,-2.15,-2.6,-2.58,1720.3,4.31,106.43,3.81,97.49,12.72,292.03,0.28,-8.060677,-34.900727,2025-07-12T18:57:53.974185
-2.15,-1.24,0.28,-1.08,0.84,-3.0,-1.59,-0.95,133.68,28.32,109.8,21.87,62.29,10.61,165.4,0.96,-8.059396,-34.900084,2025-07-12T18:57:54.474185
-1.1,-2.18,-0.44,2.55,-2.87,-2.9,1.06,1.63,7197.27,52.81,77.85,22.35,80.93,11.84,260.41,0.11,-8.060514,-34.899303,2025-07-12T18:57:54.974185
-1.66,-1.34,2.73,-1.51,2.31,0.45,-2.82,2.24,4876.08,32.09,91.07,74.55,68.08,12.61,458.04,0.82,-8.060153,-34.900304,2025-07-12T18:57:55.474185
0.18,1.07,0.64,-1.5,1.06,1.13,-1.84,1.53,3999.47,0.32,90.51,27.49,55.07,12.43,110.67,0.57,-8.060933,-34.899416,2025-07-12T18:57:55.974185
0.38,2.42,2.38,-1.25,0.43,-2.98,0.36,1.58,3058.27,13.37,61.89,23.84,86.44,11.77,180.79,0.33,-8.059388,-34.899179,2025-07-12T18:57:56.474185
-2.9,-0.15,-0.04,-2.77,-2.72,-1.1,-0.93,2.39,6327.5,57.32,84.08,17.83,71.37,11.58,117.0,0.45,-8.060336,-34.900935,2025-07-12T18:57:56.974185
-1.05,2.03,2.49,0.69,0.78,2.4,-0.46,0.38,7859.36,8.56,83.77,90.5,55.67,11.95,419.97,0.46,-8.059486,-34.899066,2025-07-12T18:57:57.474185
1.25,2.14,-0.27,1.2,-2.28,-2.02,2.42,-2.17,2429.82,48.62,99.17,78.58,67.15,10.98,357.41,0.85,-8.060311,-34.900566,2025-07-12T18:57:57.974185
-0.34,-0.58,0.38,-2.37,-0.54,2.1,2.09,-0.22,5109.74,14.65,92.7,63.34,57.23,10.93,348.35,0.72,-8.060262,-34.900359,2025-07-12T18:57:58.474185
0.65,-2.33,1.74,-1.36,1.22,1.53,-1.01,-2.02,747.55,3.48,89.53,29.24,67.06,10.88,451.63,0.71,-8.05907,-34.900194,2025-07-12T18:57:58.974185
-0.09,2.8,-2.94,-1.12,-0.84,0.28,2.76,1.16,1543.58,36.36,98.78,53.74,84.07,11.92,243.88,0.04,-8.059252,-34.90091,2025-07-12T18:57:59.474185
1.92,1.26,2.71,-0.66,-2.7,2.98,-2.59,-0.45,156.04,33.32,108.28,73.27,73.35,12.87,159.45,0.09,-8.060795,-34.899597,2025-07-12T18:57:59.974185
0.92,-1.35,-2.0,-1.32,2.46,0.42,-2.3,1.38,7741.27,29.07,63.83,60.35,65.17,12.4,196.43,0.09,-8.060454,-34.899579,2025-07-12T18:58:00.474185
-0.5,-1.17,1.33,-1.45,2.43,-2.87,0.86,-0.48,1588.1,6.73,82.13,66.84,99.96,12.69,185.42,0.56,-8.060049,-34.90028,2025-07-12T18:58:00.974185
-1.24,1.87,-0.81,-1.0,0.35,2.57,0.8,-1.15,6209.39,58.71,63.11,96.08,85.09,11.49,448.9,0.18,-8.060557,-34.900557,2025-07-12T18:58:01.474185
-2.79,0.61,-0.13,2.63,-0.35,1.41,1.15,-1.48,2705.02,54.76,97.5,79.28,99.3,12.97,113.34,0.12,-8.06015,-34.899847,2025-07-12T18:58:01.974185
-2.54,1.27,-0.34,-1.45,1.06,-2.9,1.19,-1.52,493.82,33.11,64.44,15.93,54.25,12.65,460.92,0.07,-8.060692,-34.900118,2025-07-12T18:58:02.474185
1.71,2.96,2.82,-2.41,0.96,0.86,0.53,-1.66,6586.12,30.32,75.05,29.03,92.21,11.51,465.09,0.1,-8.059704,-34.899279,2025-07-12T18:58:02.974185
-2.5,1.13,2.77,0.68,0.81,1.36,-0.32,2.7,5046.08,38.55,89.28,50.08,99.48,11.6,113.43,0.46,-8.060633,-34.899631,2025-07-12T18:58:03.474185
2.43,-0.11,0.84,1.06,-2.07,1.62,-1.0,0.1,7624.27,47.12,92.82,22.48,90.21,12.98,288.55,0.66,-8.060029,-34.899016,2025-07-12T18:58:03.974185
0.33,-1.33,-0.67,2.04,-2.65,-1.1,1.42,1.36,7299.9,26.24,79.18,19.24,84.97,11.11,420.34,0.24,-8.060067,-34.899945,2025-07-12T18:58:04.474185
1.31,0.02,0.77,1.97,1.41,1.48,-0.74,1.32,3233.19,9.33,109.32,37.55,83.02,12.49,369.14,0.93,-8.059976,-34.899466,2025-07-12T18:58:04.974185
-1.96,0.46,-1.36,-0.7,-2.16,-0.58,-0.55,0.37,1159.99,20.12,107.79,78.23,57.68,10.81,268.79,0.06,-8.059424,-34.900903,2025-07-12T18:58:05.474185
0.25,0.93,-2.01,-0.07,-0.97,1.29,2.41,-1.44,7064.06,51.53,78.34,20.42,58.48,11.83,162.82,0.18,-8.05946,-34.899315,2025-07-12T18:58:05.974185
-2.87,1.59,0.64,1.06,-0.2,-1.52,0.3,1.85,4476.04,40.06,79.17,25.67,99.9,12.91,266.7,0.22,-8.059591,-34.900501,2025-07-12T18:58:06.474185
-0.9,0.48,1.36,-0.19,2.28,2.64,2.95,1.56,5745.1,26.38,61.14,84.07,55.22,12.58,246.67,0.62,-8.060142,-34.900957,2025-07-12T18:58:06.974185
-0.02,-0.9,0.83,0.71,0.07,1.76,-2.15,-1.42,4648.49,31.7,67.09,62.79,50.01,12.95,439.96,0.78,-8.05993,-34.899824,2025-07-12T18:58:07.474185
2.38,-2.48,-1.92,2.98,-2.27,-2.84,-1.43,2.9,5302.64,11.75,108.16,15.58,82.45,11.46,478.4,0.63,-8.060439,-34.899612,2025-07-12T18:58:07.974185
2.25,-2.89,2.36,1.47,-0.61,-1.04,-2.97,-2.09,3828.81,34.35,62.29,89.96,87.18,12.75,255.58,1.0,-8.060467,-34.899826,2025-07-12T18:58:08.474185
-1.35,-2.6,-0.59,0.01,2.64,2.69,-1.55,-1.53,5634.95,3.57,69.06,96.59,71.23,11.46,339.5,0.05,-8.059464,-34.900422,2025-07-12T18:58:08.974185
-0.5,2.38,2.21,-1.85,1.9,-1.07,2.14,1.54,4158.35,23.39,82.16,25.32,65.45,11.84,435.71,0.06,-8.059725,-34.899446,2025-07-12T18:58:09.474185
0.66,2.21,-2.21,2.33,1.88,2.96,-1.73,-1.07,1369.92,8.9,72.43,71.21,60.24,12.32,339.91,0.41,-8.060604,-34.89976,2025-07-12T18:58:09.974185
1.59,-2.05,2.91,0.71,-2.77,0.72,-2.64,1.17,6654.2,59.05,71.23,69.05,71.59,12.74,390.62,0.83,-8.059205,-34.89986,2025-07-12T18:58:10.474185
-2.84,-2.47,-2.94,-2.95,2.99,-0.23,1.03,0.36,3889.3,28.39,68.83,15.76,83.96,11.76,321.64,0.57,-8.05994,-34.899461,2025-07-12T18:58:10.974185
0.98,-1.75,-2.73,1.16,1.36,-1.8,0.71,0.26,266.27,5.7,62.1,53.25,96.41,10.85,424.13,0.7,-8.060111,-34.900414,2025-07-12T18:58:11.474185
-2.01,1.14,1.72,1.9,1.37,-2.05,-2.96,-2.97,6509.9,51.92,97.01,3.4,61.92,11.94,264.93,0.27,-8.060829,-34.900169,2025-07-12T18:58:11.974185
2.16,-1.24,-0.65,-0.0,2.9,0.07,-0.39,-0.84,6938.27,18.19,108.34,14.35,69.87,10.96,280.34,0.69,-8.060306,-34.90025,2025-07-12T18:58:12.474185
0.04,-0.73,0.6,-1.36,1.31,0.41,-0.88,-2.94,7363.23,30.47,67.73,58.82,58.64,12.95,122.34,0.51,-8.05985,-34.900934,2025-07-12T18:58:12.974185
-2.62,-2.14,-0.55,-0.79,2.78,-1.45,0.61,0.53,1879.83,4.44,67.27,24.74,54.89,11.83,312.5,0.33,-8.06052,-34.900008,2025-07-12T18:58:13.474185
0.34,1.58,2.08,-2.69,2.87,-1.5,-0.4,-1.12,5583.65,43.95,102.3,44.4,71.82,11.76,103.54,0.33,-8.059818,-34.900376,2025-07-12T18:58:13.974185
-2.79,-2.66,-1.06,-0.48,2.38,0.94,-1.55,-0.81,5223.29,34.76,64.66,87.59,92.57,11.9,355.78,0.35,-8.060205,-34.899662,2025-07-12T18:58:14.474185
2.8,0.13,2.36,-1.59,-1.72,1.03,0.69,2.17,5095.51,11.75,95.52,54.88,90.7,12.15,365.93,0.67,-8.059504,-34.89955,2025-07-12T18:58:14.974185
1.66,2.45,2.04,-2.16,2.71,0.39,1.58,1.38,1350.13,50.97,69.48,54.7,91.41,11.72,496.82,0.8,-8.060015,-34.899739,2025-07-12T18:58:15.474185
-0.62,-1.81,-2.84,-2.37,-2.69,1.63,-2.07,2.0,3388.32,42.91,78.4,46.29,79.85,11.22,492.49,0.41,-8.05989,-34.89995,2025-07-12T18:58:15.974185
2.37,0.95,-0.88,-1.1,2.19,0.54,-2.34,-2.51,6519.18,49.7,60.15,14.52,94.11,11.65,282.45,0.69,-8.06071,-34.899915,2025-07-12T18:58:16.474185
-2.73,-2.9,2.88,-2.65,2.94,1.27,-1.56,-0.98,5365.08,46.36,67.59,84.01,63.48,11.43,185.26,0.13,-8.060345,-34.900786,2025-07-12T18:58:16.974185
-0.84,0.17,-2.53,-2.82,-1.67,-1.58,-2.36,0.61,5419.47,59.35,107.11,8.46,99.3,11.07,128.83,0.31,-8.060884,-34.899206,2025-07-12T18:58:17.474185
-0.23,-2.36,0.72,-1.9,0.59,-1.72,-2.01,1.02,6476.54,57.32,90.9,43.6,58.47,12.29,175.0,0.81,-8.060424,-34.899738,2025-07-12T18:58:17.974185
-2.97,1.66,0.97,-2.49,-1.2,-0.31,1.04,-1.92,1268.85,6.44,102.52,74.52,55.95,11.58,423.68,0.81,-8.059329,-34.900109,2025-07-12T18:58:18.474185
-2.22,-2.11,0.34,-1.75,2.85,0.75,0.96,-0.61,5068.42,42.66,94.48,20.59,69.96,10.73,473.36,0.83,-8.060673,-34.900716,2025-07-12T18:58:18.974185
-2.61,-0.83,2.76,-2.29,0.09,-1.13,-0.67,-2.13,6666.86,35.44,79.18,11.69,96.2,12.43,358.0,0.67,-8.060093,-34.9005,2025-07-12T18:58:19.474185
0.48,-1.08,-2.87,-1.26,1.31,0.52,-0.68,0.89,904.93,7.63,102.09,15.0,69.02,12.95,186.88,0.01,-8.060508,-34.900493,2025-07-12T18:58:19.974185
-2.24,-1.63,-2.9,2.27,-0.52,-1.96,1.48,2.59,5947.49,17.11,62.22,97.97,69.02,12.13,212.83,0.19,-8.060897,-34.900368,2025-07-12T18:58:20.474185
0.34,-0.45,-1.04,-1.76,-0.58,-0.7,1.4,2.46,911.18,19.07,68.54,51.31,97.29,11.34,166.69,0.24,-8.060135,-34.900017,2025-07-12T18:58:20.974185
-2.25,-1.48,-1.0,1.44,-1.94,-1.47,-0.44,0.78,917.01,27.65,64.21,24.97,72.72,11.8,261.02,0.9,-8.060245,-34.899613,2025-07-12T18:58:21.474185
0.32,2.48,0.2,2.82,1.29,1.02,2.89,2.03,4794.67,58.81,77.23,24.21,69.12,11.78,257.56,0.28,-8.059217,-34.899556,2025-07-12T18:58:21.974185
-2.49,-0.19,0.74,-1.81,2.76,-2.38,0.44,1.97,5721.71,47.79,107.53,68.85,53.0,11.95,111.89,0.69,-8.060012,-34.900518,2025-07-12T18:58:22.474185
-1.07,0.31,-0.86,2.28,1.69,-0.35,1.59,-0.99,4075.72,59.19,77.45,38.23,85.15,11.87,428.87,0.25,-8.060922,-34.899553,2025-07-12T18:58:22.974185
1.16,2.4,2.19,2.89,-2.33,1.54,2.05,-1.37,3836.67,59.68,74.96,83.68,53.65,11.62,334.33,0.44,-8.060127,-34.899543,2025-07-12T18:58:23.474185
-1.57,2.4,0.9,-2.98,-0.9,0.76,0.3,2.72,3684.05,25.49,90.25,24.1,61.46,12.1,161.14,0.68,-8.060763,-34.899542,2025-07-12T18:58:23.974185
-0.44,1.56,-2.41,2.33,-0.29,-0.76,-2.19,1.25,4059.4,8.19,80.88,24.33,66.96,11.09,239.65,0.8,-8.060623,-34.899446,2025-07-12T18:58:24.474185
-0.52,1.42,1.72,-0.81,1.55,-1.21,1.12,-1.73,7875.56,49.8,78.69,0.08,79.17,11.65,375.99,0.49,-8.060417,-34.900438,2025-07-12T18:58:24.974185
2.51,0.06,-0.22,-2.63,2.92,-1.19,-0.54,2.52,4301.97,2.1,87.23,80.05,65.5,12.54,174.67,0.3,-8.059536,-34.899343,2025-07-12T18:58:25.474185
1.17,0.64,-2.31,-1.89,-0.46,-2.87,-0.37,1.56,3051.57,56.79,81.55,42.17,91.22,11.35,389.08,0.98,-8.059451,-34.899057,2025-07-12T18:58:25.974185
-1.11,2.6,-0.76,-0.12,2.84,-1.29,2.69,-2.06,717.66,51.8,89.4,44.98,99.4,11.6,324.3,0.93,-8.059397,-34.900441,2025-07-12T18:58:26.474185
2.24,-1.28,-2.2,1.28,1.33,1.13,-1.55,-1.69,815.97,8.42,99.29,91.63,69.04,10.57,367.81,0.73,-8.059172,-34.89947,2025-07-12T18:58:26.974185
-2.88,-2.4,-0.74,1.34,0.04,-0.45,0.18,1.96,6925.96,3.51,92.49,79.56,59.36,12.33,439.14,0.56,-8.060617,-34.900868,2025-07-12T18:58:27.474185
0.74,1.33,1.88,1.81,0.6,-0.39,-2.99,-2.9,3004.31,2.96,104.2,16.61,97.92,11.54,397.51,0.83,-8.060923,-34.900718,2025-07-12T18:58:27.974185
0.91,2.18,-2.16,0.15,-2.15,1.1,0.72,0.63,2559.28,57.58,67.99,9.76,72.92,11.55,400.78,0.63,-8.059491,-34.89906,2025-07-12T18:58:28.474185
0.99,2.79,-2.92,-2.86,-2.88,2.23,-0.15,-0.13,5744.72,45.38,93.54,80.19,97.58,11.16,282.13,0.39,-8.059423,-34.899901,2025-07-12T18:58:28.974185
0.86,-0.82,-0.98,2.02,-0.87,-1.87,3.0,-1.23,4615.77,45.42,98.59,93.74,57.55,11.53,155.15,0.49,-8.059075,-34.89985,2025-07-12T18:58:29.474185
0.61,1.36,1.25,2.42,1.81,0.52,-2.95,-1.69,5687.66,40.39,69.98,29.1,55.65,10.56,161.71,0.06,-8.060354,-34.899424,2025-07-12T18:58:29.974185
0.31,-0.56,0.19,-0.68,2.09,-0.77,-2.97,1.49,168.72,32.76,62.65,13.14,70.7,11.93,151.76,0.67,-8.059584,-34.899564,2025-07-12T18:58:30.474185
-0.15,0.03,0.16,-2.12,-1.7,2.59,0.46,-1.71,5116.12,43.7,72.66,78.36,75.09,12.62,190.77,0.8,-8.059531,-34.900933,2025-07-12T18:58:30.974185
-1.26,2.04,1.27,-1.21,-1.47,-1.82,1.86,0.99,62.2,29.91,109.59,50.88,94.18,10.75,401.89,0.44,-8.059113,-34.899755,2025-07-12T18:58:31.474185
-2.31,1.06,-0.46,1.62,-1.75,-1.67,0.48,0.61,6951.09,51.48,90.81,29.25,69.22,12.13,273.81,0.68,-8.060376,-34.900766,2025-07-12T18:58:31.974185
2.71,0.87,-2.78,2.98,1.03,0.21,-1.35,0.06,6757.44,51.9,90.48,97.66,94.45,10.92,128.57,0.73,-8.059785,-34.899795,2025-07-12T18:58:32.474185
0.88,-2.85,2.64,2.79,-0.91,-0.85,0.28,2.01,3818.67,42.44,63.91,82.47,89.2,10.69,486.49,0.8,-8.060775,-34.899729,2025-07-12T18:58:32.974185
-1.75,0.24,-0.97,0.92,-0.45,1.8,-2.77,1.11,2814.39,54.84,62.1,60.39,67.58,11.38,268.87,0.92,-8.0602,-34.900948,2025-07-12T18:58:33.474185
-0.22,2.04,2.05,-0.86,2.49,-0.54,0.12,-0.07,5566.65,15.35,69.91,58.04,85.56,11.09,144.79,0.94,-8.059968,-34.900046,2025-07-12T18:58:33.974185
2.45,0.1,-1.07,-1.29,2.17,0.62,-2.08,-1.06,661.82,26.47,76.73,91.68,86.41,12.99,450.34,0.92,-8.060581,-34.899724,2025-07-12T18:58:34.474185
-2.34,1.79,2.36,2.1,2.63,1.28,-1.87,-2.63,129.19,42.6,84.57,73.7,69.9,11.92,263.36,0.47,-8.059889,-34.899954,2025-07-12T18:58:34.974185
-1.78,-0.93,1.78,-0.66,2.74,0.38,-0.3,2.36,7962.56,3.71,92.37,73.66,67.04,11.06,363.83,0.2,-8.06009,-34.899632,2025-07-12T18:58:35.474185
0.47,-1.45,-2.92,-0.82,0.05,1.91,-1.99,0.3,552.39,6.39,88.85,81.23,93.32,12.07,261.51,0.42,-8.059364,-34.900534,2025-07-12T18:58:35.974185
1.41,1.51,-1.18,2.42,-2.77,2.17,1.72,0.27,424.72,52.94,81.27,66.53,88.76,12.62,380.0,0.26,-8.059583,-34.900252,2025-07-12T18:58:36.474185
0.63,0.15,2.69,2.41,-2.01,0.3,-2.38,-2.58,3228.03,8.83,97.29,13.01,72.57,11.14,448.68,0.51,-8.060126,-34.900467,2025-07-12T18:58:36.974185
-0.37,1.23,0.34,0.16,-2.46,0.67,-0.53,2.24,4615.91,56.1,92.85,27.32,68.11,11.19,452.49,0.63,-8.060427,-34.900242,2025-07-12T18:58:37.474185
-0.66,2.56,-0.98,1.9,1.98,-2.68,2.21,1.92,472.23,43.6,85.65,63.76,94.89,12.22,445.46,0.99,-8.060874,-34.899155,2025-07-12T18:58:37.974185
1.12,2.43,2.87,-1.82,-1.19,0.18,-0.66,1.17,1161.37,26.06,82.56,32.55,85.19,10.51,342.55,0.12,-8.060936,-34.899976,2025-07-12T18:58:38.474185
-2.51,-2.57,0.09,0.58,-2.78,2.92,1.54,1.58,2611.02,56.49,109.53,42.73,91.94,12.18,425.58,0.16,-8.060288,-34.900207,2025-07-12T18:58:38.974185
1.49,-0.03,2.06,-2.66,-1.7,-0.14,-2.97,2.88,513.54,42.58,77.01,86.28,97.09,11.74,148.94,0.31,-8.05904,-34.900251,2025-07-12T18:58:39.474185
2.24,-1.09,-0.81,-1.75,0.34,1.39,1.28,1.62,2709.55,9.0,108.91,89.0,66.94,11.03,436.9,0.02,-8.060603,-34.900675,2025-07-12T18:58:39.974185
-2.77,1.88,-1.66,2.41,-1.72,-1.2,-2.62,-2.38,7605.0,8.47,70.35,48.07,72.35,12.06,261.63,0.49,-8.059567,-34.899547,2025-07-12T18:58:40.474185
-0.48,0.58,-2.03,2.86,-2.3,-0.09,0.34,-2.46,3051.79,30.27,75.85,40.16,74.58,11.46,431.99,0.53,-8.059479,-34.900007,2025-07-12T18:58:40.974185
1.19,-2.05,-0.06,-1.56,1.99,-0.76,2.22,-2.49,2826.17,41.13,75.37,29.54,60.64,11.31,183.75,0.55,-8.059904,-34.900679,2025-07-12T18:58:41.474185
-0.67,-0.16,-2.61,-1.78,1.62,-1.23,0.48,1.0,3005.66,1.03,71.35,84.95,77.63,10.89,267.94,0.1,-8.059755,-34.899468,2025-07-12T18:58:41.974185
-0.3,0.17,-0.99,-0.11,1.23,0.84,2.47,-2.68,5257.44,55.6,93.7,96.26,74.06,10.64,299.01,0.14,-8.059696,-34.900938,2025-07-12T18:58:42.474185
0.08,-2.51,2.66,-0.62,-1.37,1.88,-0.43,1.07,6604.44,13.52,103.24,17.14,56.77,10.73,389.19,0.77,-8.059874,-34.900738,2025-07-12T18:58:42.974185
0.92,2.78,0.7,0.67,-1.23,1.25,2.31,2.69,3088.85,18.37,71.95,9.81,59.65,12.1,106.85,0.14,-8.059436,-34.900089,2025-07-12T18:58:43.474185
-0.08,-1.84,-1.16,-1.69,-2.82,-0.12,1.14,-0.13,7572.88,3.03,69.78,52.28,70.09,11.5,280.08,0.46,-8.06017,-34.899546,2025-07-12T18:58:43.974185
-1.82,-0.89,0.31,1.09,2.26,-0.91,-1.45,-0.93,4702.35,53.05,68.55,82.71,80.49,12.22,423.44,0.17,-8.060673,-34.899039,2025-07-12T18:58:44.474185
1.7,-1.54,1.17,1.18,0.24,-2.58,-0.81,2.4,5067.13,27.35,103.06,65.63,77.5,11.8,136.1,0.84,-8.060822,-34.899873,2025-07-12T18:58:44.974185
0.2,1.92,1.42,2.18,-1.38,-1.84,-1.21,-0.19,2148.01,52.08,82.69,34.29,78.01,12.38,192.44,0.18,-8.059899,-34.899025,2025-07-12T18:58:45.474185
-0.87,-1.75,2.53,-2.91,-1.35,-0.26,-2.29,-2.18,1558.5,13.97,63.92,55.06,78.01,11.56,182.47,0.34,-8.05905,-34.90003,2025-07-12T18:58:45.974185
-2.36,-2.27,2.81,-1.59,-2.63,-0.05,-2.68,2.65,345.0,14.19,79.92,49.5,85.6,11.74,109.66,0.6,-8.06006,-34.900525,2025-07-12T18:58:46.474185
-2.53,-2.07,2.76,1.08,-1.56,1.98,-0.29,-0.37,5750.33,28.88,86.6,20.86,70.31,11.8,258.47,0.23,-8.059596,-34.899394,2025-07-12T18:58:46.974185
1.31,-2.37,-2.66,-2.21,-1.24,0.02,-0.51,0.14,7830.44,26.47,104.53,51.69,74.2,12.84,344.68,0.37,-8.060515,-34.899795,2025-07-12T18:58:47.474185
2.43,2.63,-0.75,1.36,-2.92,2.09,2.36,-0.84,5188.58,33.28,106.86,87.51,70.74,11.95,344.48,0.94,-8.060462,-34.900841,2025-07-12T18:58:47.974185
-0.01,2.24,1.44,-0.96,-1.16,-2.78,0.64,-1.14,3597.83,23.46,99.44,16.48,78.75,12.27,344.23,0.72,-8.059618,-34.900323,2025-07-12T18:58:48.474185
-0.36,0.22,1.78,2.04,0.38,0.9,0.68,1.01,2964.69,53.51,78.74,72.92,78.01,11.35,408.33,0.43,-8.059172,-34.900342,2025-07-12T18:58:48.974185
-2.86,2.9,1.89,1.62,-2.04,0.48,-2.66,2.27,4861.82,37.25,109.11,17.39,99.89,12.77,343.87,0.02,-8.060962,-34.900517,2025-07-12T18:58:49.474185
2.21,0.24,-1.78,-1.37,1.45,0.2,-2.55,1.25,3662.37,51.03,74.95,40.66,84.56,12.38,135.12,0.15,-8.059731,-34.900739,2025-07-12T18:58:49.974185
-0.16,0.46,-1.13,0.99,0.85,2.78,-1.68,1.68,4156.94,54.82,69.96,41.77,90.81,12.47,114.9,0.95,-8.060969,-34.899914,2025-07-12T18:58:50.474185
-2.19,1.54,1.45,-0.49,2.62,-2.91,-0.73,0.17,4654.98,58.34,74.95,46.01,74.92,11.21,394.58,0.83,-8.060573,-34.89928,2025-07-12T18:58:50.974185
-0.28,2.7,2.58,0.42,-1.36,-2.05,2.57,1.71,423.52,54.72,98.5,41.78,53.63,12.01,174.96,0.33,-8.060397,-34.900293,2025-07-12T18:58:51.474185
-0.66,-1.45,2.44,1.44,-0.55,2.53,1.24,1.07,6607.77,59.85,63.1,77.93,90.2,12.96,206.2,0.28,-8.060401,-34.900123,2025-07-12T18:58:51.974185
-0.82,2.96,0.19,1.78,-0.39,-0.68,2.6,-2.57,1870.9,49.08,77.2,16.41,96.4,11.02,242.6,0.7,-8.060007,-34.899626,2025-07-12T18:58:52.474185
-1.74,0.53,2.3,-2.77,1.13,1.88,2.13,1.49,3721.72,36.46,66.87,58.49,69.75,11.79,246.48,0.21,-8.059795,-34.899235,2025-07-12T18:58:52.974185
2.66,-2.24,2.42,0.69,-0.27,-1.68,0.42,-1.62,5537.07,24.77,67.27,95.49,65.02,11.81,317.77,0.02,-8.060281,-34.900381,2025-07-12T18:58:53.474185
-0.23,0.02,-0.2,-1.26,-2.57,-2.86,1.86,0.23,615.64,53.88,99.24,49.83,94.96,11.95,211.49,0.15,-8.060627,-34.900644,2025-07-12T18:58:53.974185
-2.69,0.14,1.41,-0.73,-2.88,-2.26,1.23,-1.81,5431.56,56.15,61.63,27.78,70.94,10.56,375.81,0.3,-8.059776,-34.90024,2025-07-12T18:58:54.474185
-1.55,0.68,1.83,0.06,-0.87,-1.31,-1.74,-0.64,1822.12,6.63,87.87,15.83,83.14,10.62,134.44,0.91,-8.059805,-34.899958,2025-07-12T18:58:54.974185
-1.96,2.58,2.46,-1.67,-0.24,-0.46,-0.65,2.32,2856.65,43.7,83.1,60.38,62.25,12.22,303.63,0.66,-8.060711,-34.899949,2025-07-12T18:58:55.474185
0.59,-0.23,-2.89,-0.97,-0.99,-1.04,-2.21,-2.76,6145.93,44.4,86.85,25.68,74.97,12.17,264.0,0.25,-8.059809,-34.900779,2025-07-12T18:58:55.974185
2.58,1.3,-1.65,2.48,1.69,-1.66,-1.56,2.29,1852.6,10.18,91.28,72.23,54.26,11.27,208.88,0.18,-8.060343,-34.899935,2025-07-12T18:58:56.474185
-1.32,1.38,-0.72,-2.2,-1.62,-2.82,0.82,-1.97,5137.14,29.53,80.11,62.48,94.95,11.13,429.52,0.42,-8.059052,-34.899558,2025-07-12T18:58:56.974185
1.28,0.97,-1.94,-1.4,2.96,-0.12,-0.78,-0.43,5499.19,47.76,97.42,29.06,51.9,11.41,154.55,0.91,-8.060409,-34.900752,2025-07-12T18:58:57.474185
-2.82,-2.34,-2.85,-0.98,-1.68,-2.97,0.01,0.23,4873.55,10.54,97.51,77.13,71.05,11.31,115.18,0.77,-8.059506,-34.900478,2025-07-12T18:58:57.974185
-2.66,0.72,-1.92,-1.0,0.21,0.3,1.6,-1.19,5341.33,39.9,93.05,59.59,83.68,12.87,149.84,0.55,-8.060147,-34.900217,2025-07-12T18:58:58.474185
2.11,-2.55,1.02,-0.18,-0.85,-0.27,1.51,0.42,7158.69,48.22,91.15,93.46,59.39,11.94,356.46,0.67,-8.059294,-34.900134,2025-07-12T18:58:58.974185
1.84,-0.36,2.28,0.6,-0.93,2.94,0.6,-0.6,751.45,18.26,71.07,41.37,74.16,10.63,283.31,0.95,-8.059764,-34.900936,2025-07-12T18:58:59.474185
1.43,1.63,0.13,2.3,1.94,1.7,1.63,0.61,2650.02,20.47,68.91,79.73,68.64,12.97,338.93,0.04,-8.060647,-34.899022,2025-07-12T18:58:59.974185
0.11,0.59,0.36,0.05,-0.33,-0.61,0.58,1.35,4602.25,0.44,74.93,30.69,89.53,10.8,285.32,0.72,-8.060183,-34.899317,2025-07-12T18:59:00.474185
-2.47,0.2,-1.03,1.63,-0.0,2.32,0.12,2.85,5500.22,37.42,82.84,5.06,83.46,11.17,308.78,0.48,-8.059414,-34.900611,2025-07-12T18:59:00.974185
-2.68,1.89,1.25,1.17,-1.51,-0.44,2.21,-0.9,5387.54,42.67,64.54,95.4,88.55,12.32,265.06,0.03,-8.059322,-34.900941,2025-07-12T18:59:01.474185
-1.64,-0.3,-2.7,2.98,-0.37,0.85,1.49,-2.29,4819.69,15.18,80.89,82.92,97.74,12.06,321.86,0.96,-8.059603,-34.899723,2025-07-12T18:59:01.974185
1.86,-1.55,-0.75,-0.96,0.65,1.15,0.38,1.27,2816.28,57.76,85.86,62.52,96.14,10.59,364.23,0.17,-8.059408,-34.899349,2025-07-12T18:59:02.474185
0.15,-2.56,-2.93,-2.28,-2.86,-2.39,2.6,2.82,7441.2,4.5,104.08,91.44,61.99,12.42,229.18,0.17,-8.05923,-34.900123,2025-07-12T18:59:02.974185
2.46,-2.31,2.07,-2.52,-1.99,-2.11,-0.31,2.93,4487.73,32.63,105.14,80.33,84.23,10.55,375.83,0.48,-8.059095,-34.899611,2025-07-12T18:59:03.474185
